data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5607804,586,PAK46747,46747,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Bahawalpur,Bahawalpur,Bahawalpur,29.3565,71.6841,1,Dawn (Pakistan),National,"On January 9, under the banner of Private Medical Students Union Pakistan, students of private medical college staged a protest near the Islamia University's Old Abbasia campus in Bahawalpur city (Bahawalpur, Punjab), against allegedly unilateral increase in tuition fees in the province.",0,1563366788,PAK
5607807,586,PAK46750,46750,9/01/2019,2019,1,Riots,Mob violence,Rioters (Pakistan),,5,Civilians (Pakistan),Students (Pakistan),7,57,Southern Asia,Pakistan,Punjab,Kasur,Kasur,Kasur,31.1209,74.4131,1,Frontier Star,Subnational,"On January 9, unidentified people threw rocks at a college van and shattered the windows injuring some students inside the van, in Kasur town (Kasur, Punjab).",0,1563366788,PAK
5607808,586,PAK46751,46751,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Kasur,Kasur,Kasur,31.1209,74.4131,1,Frontier Star,Subnational,"On January 9, students protested in Kasur town (Kasur, Punjab), against unidentified people that vandalized their college van and injured some students.",0,1563366788,PAK
5607812,586,PAK46755,46755,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Khyber Pakhtunkhwa,Mardan,Mardan,Mardan,34.2019,72.0525,1,News International (Pakistan),National,"On January 9, Muttahida Talba Mahaz, a student organization, organized a protest by students of Postgraduate College Mardan in Mardan town (Mardan, KP), against the Abdul Wali Khan University administration for not handing over a building to their college.",0,1563366788,PAK
4573688,434,LBY7310,7310,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,60,Northern Africa,Libya,South,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya),National,"On January 9, employees and students at the Faculty of energy and mining engineering at the Sebha University organized a protest in front of university headquarters to condemn repeated intrusions and demand improved security.",0,1552576413,LBY
4573702,710,SAF10509,10509,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,Reeston,-32.9667,27.8,1,Daily Dispatch (South Africa),National,"On 9 January, t Chumani Primary School in Reeston, East London parents picketed outside and demanded keys to the office that contain the school's resources.",0,1552576413,ZAF
4573703,710,SAF10506,10506,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Bishop Lavis,-33.9473,18.5751,1,News24 (South Africa),National,"On 9 January, the first day of the school year at Cape Town's Bergville Primary School in Bishop Lavis kicked off with a picket to highlight complaints over teacher shortages and poor safety.",0,1552576413,ZAF
4573704,710,SAF10508,10508,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,West Coast,Swartland,Malmesbury,-33.4613,18.7186,1,EWN,National,"On 9 January, a group of protesters disrupted three schools in Malmesbury. Protesters demanded that the Western Cape Education Department (WCED) expand and upgrade Naphakade Primary School.",0,1552576413,ZAF
5333199,788,TUN4573,4573,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Gafsa,Gafsa Sud,,Gafsa,34.425,8.7417,1,Mosaique FM; Nessma; Tunisie Numerique,National,"On 9 January 2019, classes were suspended in several colleges and high schools in Gafsa. The students held protest marches throughout the city calling for solutions to the dispute between the Ministry of Education and the General Federation of Secondary Education and the boycott of exams by teachers.",0,1561469365,TUN
4573713,788,TUN4585,4585,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Labour Group (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Nord,,Tataouine,32.9297,10.4518,1,Nessma,National,"On 9 January 2019, the owners of driving schools in Tataouine held a protest in front of the headquarters of the Technical Agency for Land Transportation calling for the resolution of the professional problems between them and the regional director of the technical agency in Tataouine.",0,1552576413,TUN
5079659,8,ALB252,252,9/01/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),Students (Albania),5,Private Security Forces (Albania),,8,58,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Jan. 9, 2019: Albanian students barricaded themselves at the Polytechnic University in Tirana and demonstrated, demanding education reform. While some students tried to move chairs and tables out of the university, they clashed with university guards. No injuries were reported.",0,1553853269,ALB
5595429,356,IND43166,43166,8/01/2019,2019,1,Riots,Violent demonstration,Rioters (India),CITU: Centre of Indian Trade Unions; AITUC: All India Trade Union Congress; Labour Group (India); AIUTUC: All India United Trade Union Centre; INTUC: Indian National Trade Union Congress; CPI(M): Communist Party of India (Marxist),5,Rioters (India),Civilians (India),5,55,Southern Asia,India,West Bengal,North 24 Parganas,Barasat,Barasat,22.7231,88.4806,1,Telegraph (India),National,"On 8 January, a group of around 10 labour activists stopped a school bus and attacked the bus driver by Champadali crossing in Barasat area of Delhi (Delhi) for not following the national two day labour strike against BJP policies. The man was rescued by nearby civilians. The strike was called by several groups including the CITU, INTUC, AITUC, HMS, AITUC and CPI-M.",0,1563366756,IND
5595439,356,IND43177,43177,8/01/2019,2019,1,Riots,Violent demonstration,Rioters (India),CITU: Centre of Indian Trade Unions; AITUC: All India Trade Union Congress; Labour Group (India); AIUTUC: All India United Trade Union Centre; INTUC: Indian National Trade Union Congress; CPI(M): Communist Party of India (Marxist),5,Police Forces of India (2014-),Rioters (India); TMC: Trinamool Congress Party,1,15,Southern Asia,India,West Bengal,North 24 Parganas,Barasat,Barasat,22.7231,88.4806,1,Indo-Asian News Service; Afternoon Voice (India); Telegraph (India),National,"On January 8, a school bus was stone pelted in Champadali area of Barasat city (North 24 Parganas, West Bengal), during the two day nationwide strike called by the central unions, including the CITU, INTUC, AITUC, HMS, AITUC and CPI-M, against the BJP-government policies. There was also a clash with the police in the railway station, and clashes with TMC supporters.",0,1563366756,IND
5595543,356,IND43281,43281,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,Chandigarh Tribune,Subnational,"On 8 January, retired teachers from Kendriya Vidyalaya Schools staged a protest rally and dharna in Jalandhar (Jalandhar, Punjab) in support for their demands for two years arrears pay.",0,1563366756,IND
5595545,356,IND43283,43283,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,NCT of Delhi,North Delhi,,Delhi-Timarpur,28.7006,77.2207,1,Indian Express,National,"On 8 January, around a hundred people staged a protest at the Delhi University gates in Timarpur (Delhi) to demand permanent hiring of the adhoc faculty employed by the university, who are on indefinite hunger strike there.",0,1563366756,IND
5595599,356,IND43339,43339,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Rajasthan,Jaipur,Jaipur,Jaipur,26.9142,75.7872,1,Times of India,National,"On January 8, in Jaipur city (Jaipur, Rajasthan), hundreds of Rajasthan Administrative Services (RAS) candidates of Rajasthan University (RU) staged a protest against corruption in the recruitment process for RAS candidates.",0,1563366756,IND
5595610,356,IND43350,43350,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Karnataka,Mysuru,Mysuru,Mysuru,12.2979,76.6392,1,United News of India,National,"On January 8, in Mysuru town (Mysuru, Karnataka), students of Karnataka State Open University (KSOU) staged a protest stating that the university postponed the common entrance test without informing the exam dates.",0,1563366756,IND
5595671,356,IND43411,43411,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Unidentified Caste Group (India),6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Hans India,Subnational,"On January 8, in Hyderabad city (Hyderabad, Telangana), leaders from various BC students' associations at the Central government at Arts College staged a demonstration against quotas for upper castes.",0,1563366756,IND
5607793,586,PAK46736,46736,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan); Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,News International (Pakistan),National,"On January 8, students and teachers of Khairpur Medical College staged a protest rally culminating at Khairpur Press Club in Khairpur city (Khairpur, Sindh), demanding affiliation with Pakistan Medical and Dental Council.",0,1563366788,PAK
5607798,586,PAK46741,46741,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.7051,68.8573,1,Dawn (Pakistan),National,"On January 8, employees of Ghulam Mohammad Mahar Medical College Sukkur held protest and a token strike in Sukkur city (Sukkur, Sindh), demanding regularization of services for daily-wage earners and contractual employees.",0,1563366788,PAK
5611356,144,SRI3013,3013,8/01/2019,2019,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,Southern Asia,Sri Lanka,Eastern,Batticaloa,Eravur Town,Batticaloa,7.7102,81.6924,2,Twitter,National,"On 8 Jan, in Batticaloa area, residents staged a protest at the Valuvankerni Vivekananda Maha Vidyalayam to denounce two Muslim teachers who allegedly influenced a Hindu school girl to convert to Islam and to demand answers to the school girl who is currently missing.",0,1563366793,LKA
5141844,764,THA3020,3020,8/01/2019,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Malay Muslim Separatists (Thailand),,2,Civilians (Thailand),Military Forces of Thailand (2014-),7,27,South-Eastern Asia,Thailand,Pattani,Yarang,,Yarang,6.7598,101.2933,2,Bangkok Post,National,"On 8 Jan 2019, in Ban Pong Sakhor in tambon Moh Mawee (Yarang, Pattani), a bomb detonated in front of a local non-formal education center. It is suspected that it was planted by Southern Muslim Separatists. A private and a 12-year-old schoolgirl were injured.",0,1556026065,THA
4574232,710,SAF10515,10515,8/01/2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,,,0,50,Southern Africa,South Africa,KwaZulu-Natal,uMgungundlovu,The Msunduzi,Pietermaritzburg,-29.6167,30.3833,1,Maritzburg Sun,Subnational,"On 8 January, chaos erupted at the University of South Africa (Unisa) Pietermaritzburg campus as protesting students blocked off a street by burning tyres, calling on management to address their demands.",0,1552576414,ZAF
4574335,430,LBR1368,1368,7/01/2019,2019,1,Protests,Peaceful protest,Protesters (Liberia),,6,,,0,60,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Congo Town,6.2689,-10.7323,1,Liberian Observer,National,07 January. Students protest in Congo Town of Monrovia against the construction of a wall blocking the entrance to their school and church facilities.,0,1552576414,LBR
4574337,504,MOR1533,1533,7/01/2019,2019,1,Protests,Peaceful protest,Protesters (Morocco),Teachers (Morocco); Labour Group (Morocco),6,,,0,60,Northern Africa,Morocco,Beni Mellal - Khenifra,Khenifra,,El Kbab,32.6697,-5.4647,1,Maroc Press,National,"On 7 January 2019, the teachers of the Ibn Battuta School in El Kbab protested in front of the the administration building against the sale of the school's coal by the school director.",0,1552576414,MAR
4574346,706,SOM27592,27592,7/01/2019,2019,1,Violence against civilians,Attack,Military Forces of Somalia (2017-),,1,Civilians (Somalia),Al Shabaab,7,17,Eastern Africa,Somalia,Banadir,Banadir,,Xamar Weyne,2.0337,45.34,1,Local Source,Other,"On 7 Jan 2019, a military court sentenced two Al Shabaab militants to death after finding them guilty of killing a male clan elder who was an electoral delegate in 2016. The two AS militants were executed at the police school public square at Hamar Weyne district, Mogadishu.",2,1552576414,SOM
4574358,729,SUD11800,11800,7/01/2019,2019,1,Protests,Protest with intervention,Protesters (Sudan),Students (Sudan),6,Police Forces of Sudan (1989-) National Intelligence and Security Services,,1,16,Northern Africa,Sudan,River Nile,Atbara,,Atbara,17.6949,33.9852,1,Radio Dabanga,Subnational,"On January 7th, demonstrations - led by secondary school students - occurred once more in Atbara (River Nile state). As the demonstrators marched, police ""confronted"" demonstrators with batons and tear gas.",0,1552576414,SDN
5022017,788,TUN4565,4565,7/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Sud,,El Rogba,32.9086,10.4145,1,Al Chourouk,National,"On 7 January 2019, teachers of a secondary school in Rogba in Tataouine governorate staged a protest against the poor quality of the toilets.",0,1553544834,TUN
5595371,356,IND43107,43107,7/01/2019,2019,2,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Kanpur Dehat,Derapur,Anantpur Dhaukal,26.5604,79.6517,1,Times of India,National,"Around 7 January, farmers locked up around 50 cows in the local public school in Anantpur Dhaukal village (Kanpur Dehat, Uttar Pradesh). This is a recurring protest throughout the state over the number of stray cattle left loose in the area.",0,1563366756,IND
5595375,356,IND43111,43111,7/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,Subnational,"On 7 January, teachers at Government Khalsa Senior Secondary School in Bathinda (Bathinda, Punjab) staged a protest at Oriental Bank of Commerce branch in Kikar Bazaar for reportedly not receiving their salaries for 10 months. The bank has apparently blocked the salaries over a dispute between teachers and school management, though the reason is unclear.",0,1563366756,IND
